reading_id,mine_id,station_id,parameter,value,unit,configured_min,configured_max,latitude,longitude,timestamp,source,compliance_status,exceedance_pct,threshold_source,data_note
ENV-0002790,M010,ENV-ST-M010-03,pH,7.35,pH,6.5,8.5,23.685942,85.981822,2026-07-16T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002791,M010,ENV-ST-M010-03,TSS,35.47,mg/L,,100,23.697468,85.992202,2026-07-16T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002792,M010,ENV-ST-M010-03,TDS,352.31,mg/L,,2100,23.687667,85.989135,2026-07-16T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002793,M010,ENV-ST-M010-01,COD,29.48,mg/L,,250,23.690649,85.993602,2026-07-16T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002794,M010,ENV-ST-M010-03,BOD,8.21,mg/L,,30,23.686396,85.988267,2026-07-16T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002795,M010,ENV-ST-M010-02,Oil_Grease,1.98,mg/L,,10,23.683229,85.987145,2026-07-16T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002796,M010,ENV-ST-M010-01,Noise,39.08,dB(A),,85,23.681644,85.993525,2026-07-16T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002797,M010,ENV-ST-M010-02,PM2.5,21.83,ug/m3,,60,23.692865,85.983513,2026-07-13T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002798,M010,ENV-ST-M010-03,PM10,46.66,ug/m3,,100,23.686041,85.98558,2026-07-13T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002799,M010,ENV-ST-M010-01,SO2,19.07,ug/m3,,80,23.682409,85.985974,2026-07-13T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002800,M010,ENV-ST-M010-01,NO2,23.27,ug/m3,,80,23.699342,85.994984,2026-07-13T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002801,M010,ENV-ST-M010-02,CO,0.83,mg/m3,,4,23.695506,85.996667,2026-07-13T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002802,M010,ENV-ST-M010-01,pH,7.63,pH,6.5,8.5,23.691947,85.993467,2026-07-13T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002803,M010,ENV-ST-M010-03,TSS,28.16,mg/L,,100,23.681538,85.997113,2026-07-13T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002804,M010,ENV-ST-M010-02,TDS,529.63,mg/L,,2100,23.697025,85.992697,2026-07-13T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002805,M010,ENV-ST-M010-01,COD,40.72,mg/L,,250,23.684552,85.991394,2026-07-13T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002806,M010,ENV-ST-M010-03,BOD,12.89,mg/L,,30,23.69665,85.994729,2026-07-13T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002807,M010,ENV-ST-M010-03,Oil_Grease,1.61,mg/L,,10,23.684228,85.986534,2026-07-13T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002808,M010,ENV-ST-M010-01,Noise,28.13,dB(A),,85,23.687724,85.980386,2026-07-13T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002809,M010,ENV-ST-M010-03,PM2.5,27.03,ug/m3,,60,23.69882,85.997231,2026-07-10T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002810,M010,ENV-ST-M010-03,PM10,48.17,ug/m3,,100,23.690248,85.989265,2026-07-10T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002811,M010,ENV-ST-M010-02,SO2,21.07,ug/m3,,80,23.68846,85.994386,2026-07-10T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002812,M010,ENV-ST-M010-01,NO2,15.62,ug/m3,,80,23.696473,85.990311,2026-07-10T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002813,M010,ENV-ST-M010-03,CO,0.3,mg/m3,,4,23.690331,85.995802,2026-07-10T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002814,M010,ENV-ST-M010-01,pH,7.03,pH,6.5,8.5,23.685383,85.998801,2026-07-10T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002815,M010,ENV-ST-M010-03,TSS,20.38,mg/L,,100,23.683012,85.998375,2026-07-10T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002816,M010,ENV-ST-M010-03,TDS,465.79,mg/L,,2100,23.69489,85.988565,2026-07-10T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002817,M010,ENV-ST-M010-03,COD,51.52,mg/L,,250,23.683612,85.980421,2026-07-10T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002818,M010,ENV-ST-M010-01,BOD,9.07,mg/L,,30,23.694052,85.982539,2026-07-10T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002819,M010,ENV-ST-M010-02,Oil_Grease,2.18,mg/L,,10,23.683619,85.988754,2026-07-10T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002820,M010,ENV-ST-M010-02,Noise,33.23,dB(A),,85,23.690736,85.996101,2026-07-10T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002821,M010,ENV-ST-M010-03,PM2.5,16.55,ug/m3,,60,23.693401,85.987832,2026-07-07T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002822,M010,ENV-ST-M010-02,PM10,35.38,ug/m3,,100,23.68942,85.980681,2026-07-07T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002823,M010,ENV-ST-M010-03,SO2,24.54,ug/m3,,80,23.686481,85.999123,2026-07-07T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002824,M010,ENV-ST-M010-02,NO2,15.85,ug/m3,,80,23.688077,85.99239,2026-07-07T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002825,M010,ENV-ST-M010-02,CO,0.41,mg/m3,,4,23.688184,85.99165,2026-07-07T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002826,M010,ENV-ST-M010-01,pH,7.43,pH,6.5,8.5,23.693783,85.996768,2026-07-07T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002827,M010,ENV-ST-M010-02,TSS,36.98,mg/L,,100,23.699569,85.984139,2026-07-07T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002828,M010,ENV-ST-M010-02,TDS,506.66,mg/L,,2100,23.687896,85.993606,2026-07-07T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002829,M010,ENV-ST-M010-03,COD,68.72,mg/L,,250,23.69157,85.985834,2026-07-07T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002830,M010,ENV-ST-M010-03,BOD,8.52,mg/L,,30,23.68373,85.983199,2026-07-07T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002831,M010,ENV-ST-M010-03,Oil_Grease,1.66,mg/L,,10,23.699974,85.990083,2026-07-07T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002832,M010,ENV-ST-M010-02,Noise,37.37,dB(A),,85,23.685571,85.995388,2026-07-07T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002833,M010,ENV-ST-M010-02,PM2.5,17.42,ug/m3,,60,23.683613,85.996195,2026-07-04T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002834,M010,ENV-ST-M010-03,PM10,45.86,ug/m3,,100,23.699579,85.98628,2026-07-04T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002835,M010,ENV-ST-M010-03,SO2,12.2,ug/m3,,80,23.68629,85.99307,2026-07-04T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002836,M010,ENV-ST-M010-02,NO2,4.66,ug/m3,,80,23.69992,85.985721,2026-07-04T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002837,M010,ENV-ST-M010-01,CO,0.44,mg/m3,,4,23.695484,85.994485,2026-07-04T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002838,M010,ENV-ST-M010-03,pH,7.53,pH,6.5,8.5,23.686687,85.980556,2026-07-04T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002839,M010,ENV-ST-M010-03,TSS,30.15,mg/L,,100,23.699781,85.986781,2026-07-04T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002840,M010,ENV-ST-M010-01,TDS,540.63,mg/L,,2100,23.687854,85.996905,2026-07-04T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002841,M010,ENV-ST-M010-01,COD,86.11,mg/L,,250,23.692187,85.988952,2026-07-04T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002842,M010,ENV-ST-M010-02,BOD,5.06,mg/L,,30,23.689989,85.992596,2026-07-04T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002843,M010,ENV-ST-M010-02,Oil_Grease,2.15,mg/L,,10,23.68094,85.980354,2026-07-04T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002844,M010,ENV-ST-M010-03,Noise,38.6,dB(A),,85,23.681412,85.988092,2026-07-04T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002845,M010,ENV-ST-M010-01,PM2.5,22.48,ug/m3,,60,23.686635,85.995926,2026-07-01T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002846,M010,ENV-ST-M010-02,PM10,38.17,ug/m3,,100,23.698235,85.986169,2026-07-01T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002847,M010,ENV-ST-M010-03,SO2,19.3,ug/m3,,80,23.697424,85.982424,2026-07-01T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002848,M010,ENV-ST-M010-03,NO2,28.07,ug/m3,,80,23.696444,85.988483,2026-07-01T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002849,M010,ENV-ST-M010-02,CO,0.64,mg/m3,,4,23.684139,85.983657,2026-07-01T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002850,M010,ENV-ST-M010-02,pH,7.34,pH,6.5,8.5,23.684545,85.980404,2026-07-01T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002851,M010,ENV-ST-M010-03,TSS,44.89,mg/L,,100,23.681536,85.985645,2026-07-01T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002852,M010,ENV-ST-M010-01,TDS,376.9,mg/L,,2100,23.688042,85.988344,2026-07-01T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002853,M010,ENV-ST-M010-03,COD,68.93,mg/L,,250,23.69663,85.996986,2026-07-01T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002854,M010,ENV-ST-M010-01,BOD,6.39,mg/L,,30,23.692332,85.991031,2026-07-01T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002855,M010,ENV-ST-M010-03,Oil_Grease,2.56,mg/L,,10,23.688509,85.998166,2026-07-01T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002856,M010,ENV-ST-M010-03,Noise,45.87,dB(A),,85,23.698334,85.998759,2026-07-01T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002857,M010,ENV-ST-M010-03,PM2.5,19.96,ug/m3,,60,23.68615,85.994886,2026-06-28T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002858,M010,ENV-ST-M010-02,PM10,41.33,ug/m3,,100,23.68577,85.996317,2026-06-28T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002859,M010,ENV-ST-M010-01,SO2,23.02,ug/m3,,80,23.69917,85.998336,2026-06-28T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002860,M010,ENV-ST-M010-02,NO2,14.86,ug/m3,,80,23.684101,85.997508,2026-06-28T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002861,M010,ENV-ST-M010-03,CO,0.27,mg/m3,,4,23.687956,85.998262,2026-06-28T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002862,M010,ENV-ST-M010-02,pH,7.26,pH,6.5,8.5,23.692296,85.996557,2026-06-28T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002863,M010,ENV-ST-M010-01,TSS,38.84,mg/L,,100,23.695282,85.98849,2026-06-28T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002864,M010,ENV-ST-M010-03,TDS,554.74,mg/L,,2100,23.680128,85.997193,2026-06-28T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002865,M010,ENV-ST-M010-03,COD,75.86,mg/L,,250,23.680031,85.993007,2026-06-28T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002866,M010,ENV-ST-M010-01,BOD,7.75,mg/L,,30,23.684669,85.99335,2026-06-28T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002867,M010,ENV-ST-M010-02,Oil_Grease,1.64,mg/L,,10,23.693656,85.991181,2026-06-28T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002868,M010,ENV-ST-M010-03,Noise,39.65,dB(A),,85,23.680801,85.98377,2026-06-28T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002869,M010,ENV-ST-M010-03,PM2.5,27.31,ug/m3,,60,23.688929,85.980963,2026-06-25T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002870,M010,ENV-ST-M010-01,PM10,46.93,ug/m3,,100,23.692535,85.990422,2026-06-25T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002871,M010,ENV-ST-M010-03,SO2,21.25,ug/m3,,80,23.689197,85.997135,2026-06-25T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002872,M010,ENV-ST-M010-01,NO2,14.4,ug/m3,,80,23.690139,85.988702,2026-06-25T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002873,M010,ENV-ST-M010-02,CO,0.43,mg/m3,,4,23.697176,85.989806,2026-06-25T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002874,M010,ENV-ST-M010-01,pH,7.5,pH,6.5,8.5,23.680835,85.997103,2026-06-25T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002875,M010,ENV-ST-M010-01,TSS,33.09,mg/L,,100,23.682859,85.983641,2026-06-25T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002876,M010,ENV-ST-M010-03,TDS,418.65,mg/L,,2100,23.68482,85.998013,2026-06-25T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002877,M010,ENV-ST-M010-03,COD,79.32,mg/L,,250,23.682064,85.981249,2026-06-25T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002878,M010,ENV-ST-M010-02,BOD,8.99,mg/L,,30,23.690262,85.991169,2026-06-25T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002879,M010,ENV-ST-M010-03,Oil_Grease,2.3,mg/L,,10,23.685786,85.993796,2026-06-25T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002880,M010,ENV-ST-M010-01,Noise,29.58,dB(A),,85,23.68893,85.996273,2026-06-25T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002881,M011,ENV-ST-M011-03,PM2.5,40.1,ug/m3,,60,23.309607,81.353702,2026-09-02T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002882,M011,ENV-ST-M011-02,PM10,59.64,ug/m3,,100,23.295979,81.357042,2026-09-02T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002883,M011,ENV-ST-M011-01,SO2,31.02,ug/m3,,80,23.300039,81.349375,2026-09-02T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002884,M011,ENV-ST-M011-01,NO2,37.15,ug/m3,,80,23.307553,81.342257,2026-09-02T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002885,M011,ENV-ST-M011-03,CO,0.89,mg/m3,,4,23.297002,81.355155,2026-09-02T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002886,M011,ENV-ST-M011-02,pH,6.87,pH,6.5,8.5,23.300114,81.342531,2026-09-02T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002887,M011,ENV-ST-M011-03,TSS,54.45,mg/L,,100,23.293174,81.350139,2026-09-02T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002888,M011,ENV-ST-M011-02,TDS,925.5,mg/L,,2100,23.304693,81.340762,2026-09-02T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002889,M011,ENV-ST-M011-01,COD,114.99,mg/L,,250,23.291069,81.351754,2026-09-02T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002890,M011,ENV-ST-M011-02,BOD,11.87,mg/L,,30,23.295036,81.345745,2026-09-02T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002891,M011,ENV-ST-M011-01,Oil_Grease,2.91,mg/L,,10,23.298412,81.355425,2026-09-02T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002892,M011,ENV-ST-M011-01,Noise,72.54,dB(A),,85,23.295787,81.347948,2026-09-02T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002893,M011,ENV-ST-M011-03,PM2.5,29.42,ug/m3,,60,23.290484,81.355505,2026-08-30T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002894,M011,ENV-ST-M011-02,PM10,62.61,ug/m3,,100,23.307361,81.34387,2026-08-30T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002895,M011,ENV-ST-M011-01,SO2,25.66,ug/m3,,80,23.304342,81.357034,2026-08-30T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002896,M011,ENV-ST-M011-03,NO2,46.88,ug/m3,,80,23.298158,81.35986,2026-08-30T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002897,M011,ENV-ST-M011-02,CO,1.38,mg/m3,,4,23.294298,81.356889,2026-08-30T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002898,M011,ENV-ST-M011-02,pH,7.21,pH,6.5,8.5,23.300703,81.354923,2026-08-30T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
