production_id,mine_id,date,production_target_t,actual_production_t,coal_dispatch_t,opening_stock_t,closing_stock_t,overburden_removed_or_development_qty,production_loss_t,downtime_hours,loss_reason,achievement_percentage,data_source
PROD-000562,M007,2026-06-26,5479.5,4618.2,4294.3,35270.9,35594.8,675.7,861.3,0,,84.28,DEMO_SYNTHETIC
PROD-000563,M007,2026-06-27,5479.5,5709.1,5355.9,29731.6,30084.8,532.7,0,1.0,,104.19,DEMO_SYNTHETIC
PROD-000564,M007,2026-06-28,5479.5,4585.7,4214.7,41996.1,42367.1,735.3,893.8,4.1,,83.69,DEMO_SYNTHETIC
PROD-000565,M007,2026-06-29,5479.5,5141.8,4337.0,23479.9,24284.7,633.5,337.7,4.0,,93.84,DEMO_SYNTHETIC
PROD-000566,M007,2026-06-30,5479.5,5191.4,4369.8,25569.3,26390.9,932.3,288.1,3.5,,94.74,DEMO_SYNTHETIC
PROD-000567,M007,2026-07-01,5479.5,5024.7,4419.9,36623.9,37228.7,960.5,454.8,2.9,,91.7,DEMO_SYNTHETIC
PROD-000568,M007,2026-07-02,5479.5,4664.7,4387.7,16493.1,16770.1,865.5,814.8,3.3,,85.13,DEMO_SYNTHETIC
PROD-000569,M007,2026-07-03,5479.5,4645.4,4161.7,9821.4,10305.1,433.1,834.1,3.2,,84.78,DEMO_SYNTHETIC
PROD-000570,M007,2026-07-04,5479.5,5850.7,5445.9,26510.6,26915.4,1007.7,0,4.0,,106.77,DEMO_SYNTHETIC
PROD-000571,M007,2026-07-05,5479.5,5896.5,5317.7,30731.7,31310.5,407.7,0,0,,107.61,DEMO_SYNTHETIC
PROD-000572,M007,2026-07-06,5479.5,5482.4,4589.9,42355.4,43247.9,569.0,0,2.5,,100.05,DEMO_SYNTHETIC
PROD-000573,M007,2026-07-07,5479.5,4669.9,3893.4,8763.1,9539.6,660.2,809.6,4.1,,85.22,DEMO_SYNTHETIC
PROD-000574,M007,2026-07-08,5479.5,5144.7,4535.1,30298.4,30908.0,601.7,334.8,1.5,,93.89,DEMO_SYNTHETIC
PROD-000575,M007,2026-07-09,5479.5,4943.0,4435.4,12796.6,13304.2,498.4,536.5,1.9,,90.21,DEMO_SYNTHETIC
PROD-000576,M007,2026-07-10,5479.5,4594.6,3935.4,29930.6,30589.8,808.1,884.9,1.8,,83.85,DEMO_SYNTHETIC
PROD-000577,M007,2026-07-11,5479.5,5549.6,5183.1,8709.8,9076.3,417.9,0,2.7,,101.28,DEMO_SYNTHETIC
PROD-000578,M007,2026-07-12,5479.5,5053.7,4348.4,8917.1,9622.4,398.2,425.8,4.1,,92.23,DEMO_SYNTHETIC
PROD-000579,M007,2026-07-13,5479.5,6089.4,5405.3,16733.1,17417.2,728.4,0,1.4,,111.13,DEMO_SYNTHETIC
PROD-000580,M007,2026-07-14,5479.5,5702.6,5581.1,35450.2,35571.7,985.7,0,2.6,,104.07,DEMO_SYNTHETIC
PROD-000581,M007,2026-07-15,5479.5,4937.2,4611.2,38126.4,38452.4,279.8,542.3,2.3,,90.1,DEMO_SYNTHETIC
PROD-000582,M007,2026-07-16,5479.5,4951.6,4090.4,40117.9,40979.1,969.3,527.9,1.5,,90.37,DEMO_SYNTHETIC
PROD-000583,M007,2026-07-17,5479.5,5365.5,4485.2,27109.0,27989.3,1013.3,114.0,4.1,,97.92,DEMO_SYNTHETIC
PROD-000584,M007,2026-07-18,5479.5,5337.8,4733.1,20937.4,21542.1,534.4,141.7,2.3,,97.41,DEMO_SYNTHETIC
PROD-000585,M007,2026-07-19,5479.5,5611.1,5331.3,28539.9,28819.7,815.4,0,0,,102.4,DEMO_SYNTHETIC
PROD-000586,M007,2026-07-20,5479.5,5390.1,4722.0,40741.8,41409.9,745.7,89.4,0.6,,98.37,DEMO_SYNTHETIC
PROD-000587,M007,2026-07-21,5479.5,5855.8,5386.4,39534.5,40003.9,806.3,0,0,,106.87,DEMO_SYNTHETIC
PROD-000588,M007,2026-07-22,5479.5,4502.9,4066.8,38805.6,39241.7,265.5,976.6,2.5,,82.18,DEMO_SYNTHETIC
PROD-000589,M007,2026-07-23,5479.5,6030.4,5400.8,33609.2,34238.8,463.8,0,2.9,,110.05,DEMO_SYNTHETIC
PROD-000590,M007,2026-07-24,5479.5,6065.8,5123.2,33629.0,34571.6,929.7,0,6.0,,110.7,DEMO_SYNTHETIC
PROD-000591,M007,2026-07-25,5479.5,5420.1,4660.1,42643.1,43403.1,504.7,59.4,3.4,,98.92,DEMO_SYNTHETIC
PROD-000592,M007,2026-07-26,5479.5,5113.0,4908.4,10197.4,10402.0,410.4,366.5,3.0,,93.31,DEMO_SYNTHETIC
PROD-000593,M007,2026-07-27,5479.5,5501.2,5376.4,10513.6,10638.4,461.6,0,0,,100.4,DEMO_SYNTHETIC
PROD-000594,M007,2026-07-28,5479.5,5891.4,5656.0,15246.2,15481.6,1059.9,0,3.2,,107.52,DEMO_SYNTHETIC
PROD-000595,M007,2026-07-29,5479.5,5092.3,4844.0,25770.3,26018.6,576.7,387.2,3.5,,92.93,DEMO_SYNTHETIC
PROD-000596,M007,2026-07-30,5479.5,5854.1,4830.8,37247.8,38271.1,323.2,0,0.7,,106.84,DEMO_SYNTHETIC
PROD-000597,M007,2026-07-31,5479.5,5534.2,4997.4,39092.9,39629.7,348.8,0,0,,101.0,DEMO_SYNTHETIC
PROD-000598,M007,2026-08-01,5479.5,5414.3,4660.8,8985.3,9738.8,572.5,65.2,3.7,,98.81,DEMO_SYNTHETIC
PROD-000599,M007,2026-08-02,5479.5,5326.6,4582.9,8259.4,9003.1,704.2,152.9,1.9,,97.21,DEMO_SYNTHETIC
PROD-000600,M007,2026-08-03,5479.5,5223.8,4822.7,31535.7,31936.8,585.8,255.7,2.8,,95.33,DEMO_SYNTHETIC
PROD-000601,M007,2026-08-04,5479.5,5299.9,4883.3,40894.4,41311.0,960.6,179.6,2.7,,96.72,DEMO_SYNTHETIC
PROD-000602,M007,2026-08-05,5479.5,5013.6,4346.9,9500.1,10166.8,867.9,465.9,4.0,,91.5,DEMO_SYNTHETIC
PROD-000603,M007,2026-08-06,5479.5,5531.2,4863.9,9221.5,9888.8,528.6,0,1.7,,100.94,DEMO_SYNTHETIC
PROD-000604,M007,2026-08-07,5479.5,5498.7,5214.8,29451.5,29735.4,943.6,0,1.7,,100.35,DEMO_SYNTHETIC
PROD-000605,M007,2026-08-08,5479.5,5057.7,4568.2,32093.6,32583.1,394.3,421.8,0,,92.3,DEMO_SYNTHETIC
PROD-000606,M007,2026-08-09,5479.5,5249.7,4973.6,25329.1,25605.2,759.4,229.8,4.1,,95.81,DEMO_SYNTHETIC
PROD-000607,M007,2026-08-10,5479.5,6131.0,5963.1,36108.2,36276.1,627.0,0,2.1,,111.89,DEMO_SYNTHETIC
PROD-000608,M007,2026-08-11,5479.5,5240.1,4324.8,40452.0,41367.3,463.7,239.4,3.4,,95.63,DEMO_SYNTHETIC
PROD-000609,M007,2026-08-12,5479.5,5189.2,4842.1,9127.1,9474.2,585.0,290.3,0,,94.7,DEMO_SYNTHETIC
PROD-000610,M007,2026-08-13,5479.5,5269.0,4604.3,39227.8,39892.5,877.4,210.5,1.9,,96.16,DEMO_SYNTHETIC
PROD-000611,M007,2026-08-14,5479.5,5712.5,5525.5,33204.3,33391.3,329.1,0,4.0,,104.25,DEMO_SYNTHETIC
PROD-000612,M007,2026-08-15,5479.5,5521.6,5248.9,11991.8,12264.5,1070.8,0,2.1,,100.77,DEMO_SYNTHETIC
PROD-000613,M007,2026-08-16,5479.5,5569.5,4908.7,12286.2,12947.0,519.2,0,3.7,,101.64,DEMO_SYNTHETIC
PROD-000614,M007,2026-08-17,5479.5,5386.1,4925.5,33606.0,34066.6,435.8,93.4,5.5,,98.3,DEMO_SYNTHETIC
PROD-000615,M007,2026-08-18,5479.5,4848.3,4068.0,43954.9,44735.2,332.9,631.2,4.9,,88.48,DEMO_SYNTHETIC
PROD-000616,M007,2026-08-19,5479.5,5249.5,4341.2,37147.5,38055.8,899.7,230.0,0.8,,95.8,DEMO_SYNTHETIC
PROD-000617,M007,2026-08-20,5479.5,5760.8,5250.1,15689.9,16200.6,959.7,0,0,,105.13,DEMO_SYNTHETIC
PROD-000618,M007,2026-08-21,5479.5,4644.0,4021.4,15203.5,15826.1,453.5,835.5,4.2,,84.75,DEMO_SYNTHETIC
PROD-000619,M007,2026-08-22,5479.5,5117.3,4269.6,26942.3,27790.0,764.9,362.2,3.1,,93.39,DEMO_SYNTHETIC
PROD-000620,M007,2026-08-23,5479.5,4745.0,3974.2,22674.7,23445.5,601.2,734.5,1.5,,86.6,DEMO_SYNTHETIC
PROD-000621,M007,2026-08-24,5479.5,4860.1,4244.5,37828.0,38443.6,473.5,619.4,3.1,,88.7,DEMO_SYNTHETIC
PROD-000622,M007,2026-08-25,5479.5,5615.7,4878.5,25537.0,26274.2,1070.1,0,3.6,,102.49,DEMO_SYNTHETIC
PROD-000623,M007,2026-08-26,5479.5,5971.9,5810.6,25383.1,25544.4,841.1,0,3.6,,108.99,DEMO_SYNTHETIC
PROD-000624,M007,2026-08-27,5479.5,4567.6,4119.4,32359.3,32807.5,863.8,911.9,4.2,,83.36,DEMO_SYNTHETIC
PROD-000625,M007,2026-08-28,5479.5,5342.7,5011.9,14016.5,14347.3,426.2,136.8,0,,97.5,DEMO_SYNTHETIC
PROD-000626,M007,2026-08-29,5479.5,4218.3,4089.9,28852.2,28980.6,440.3,1261.2,3.8,Maintenance Shutdown,76.98,DEMO_SYNTHETIC
PROD-000627,M007,2026-08-30,5479.5,5675.3,4709.7,17851.8,18817.4,865.8,0,0.8,,103.57,DEMO_SYNTHETIC
PROD-000628,M007,2026-08-31,5479.5,5559.8,5171.1,15444.5,15833.2,1036.5,0,1.3,,101.47,DEMO_SYNTHETIC
PROD-000629,M007,2026-09-01,5479.5,5204.8,4768.0,24712.6,25149.4,673.2,274.7,1.6,,94.99,DEMO_SYNTHETIC
PROD-000630,M007,2026-09-02,5479.5,5961.3,5345.9,32859.4,33474.8,902.3,0,2.7,,108.79,DEMO_SYNTHETIC
PROD-000631,M008,2026-06-05,54794.5,48789.8,46656.9,42238.5,44371.4,112987.5,6004.7,2.1,,89.04,DEMO_SYNTHETIC
PROD-000632,M008,2026-06-06,54794.5,48884.9,42281.3,29717.1,36320.7,148482.8,5909.6,1.1,,89.21,DEMO_SYNTHETIC
PROD-000633,M008,2026-06-07,54794.5,54476.6,51317.2,18289.6,21449.0,187542.0,317.9,0,,99.42,DEMO_SYNTHETIC
PROD-000634,M008,2026-06-08,54794.5,50075.2,41561.6,19934.5,28448.1,126753.2,4719.3,0.7,,91.39,DEMO_SYNTHETIC
PROD-000635,M008,2026-06-09,54794.5,52163.7,47640.4,9497.3,14020.6,62778.3,2630.8,3.0,,95.2,DEMO_SYNTHETIC
PROD-000636,M008,2026-06-10,54794.5,49414.4,43715.5,14026.6,19725.5,60956.3,5380.1,4.4,,90.18,DEMO_SYNTHETIC
PROD-000637,M008,2026-06-11,54794.5,50724.8,43228.0,20616.6,28113.4,181785.9,4069.7,3.8,,92.57,DEMO_SYNTHETIC
PROD-000638,M008,2026-06-12,54794.5,56304.1,46308.5,34885.5,44881.1,114808.6,0,0.9,,102.76,DEMO_SYNTHETIC
PROD-000639,M008,2026-06-13,54794.5,52216.2,43007.7,24378.7,33587.2,105014.6,2578.3,3.4,,95.29,DEMO_SYNTHETIC
PROD-000640,M008,2026-06-14,54794.5,53756.8,44793.6,11259.0,20222.2,182236.9,1037.7,2.3,,98.11,DEMO_SYNTHETIC
PROD-000641,M008,2026-06-15,54794.5,54158.2,50443.1,27606.2,31321.3,128083.8,636.3,0.5,,98.84,DEMO_SYNTHETIC
PROD-000642,M008,2026-06-16,54794.5,46259.7,45068.1,27767.5,28959.1,57653.7,8534.8,0,,84.42,DEMO_SYNTHETIC
PROD-000643,M008,2026-06-17,54794.5,52161.1,48869.9,16917.9,20209.1,142471.5,2633.4,3.1,,95.19,DEMO_SYNTHETIC
PROD-000644,M008,2026-06-18,54794.5,53937.7,46154.7,40497.4,48280.4,203982.8,856.8,0.9,,98.44,DEMO_SYNTHETIC
PROD-000645,M008,2026-06-19,54794.5,53035.9,47678.5,41600.3,46957.7,145268.0,1758.6,0,,96.79,DEMO_SYNTHETIC
PROD-000646,M008,2026-06-20,54794.5,56282.1,46835.0,18240.9,27688.0,111262.5,0,4.9,,102.71,DEMO_SYNTHETIC
PROD-000647,M008,2026-06-21,54794.5,56413.9,53136.6,25786.6,29063.9,120611.7,0,0,,102.96,DEMO_SYNTHETIC
PROD-000648,M008,2026-06-22,54794.5,53181.6,50628.3,20592.1,23145.4,135223.1,1612.9,1.2,,97.06,DEMO_SYNTHETIC
PROD-000649,M008,2026-06-23,54794.5,58914.7,49072.8,34611.8,44453.7,141238.0,0,2.1,,107.52,DEMO_SYNTHETIC
PROD-000650,M008,2026-06-24,54794.5,52012.4,48877.1,15439.2,18574.5,104477.9,2782.1,0.3,,94.92,DEMO_SYNTHETIC
PROD-000651,M008,2026-06-25,54794.5,44066.0,38494.1,31684.1,37256.0,83747.0,10728.5,1.8,,80.42,DEMO_SYNTHETIC
PROD-000652,M008,2026-06-26,54794.5,51421.5,48517.1,37371.7,40276.1,72506.7,3373.0,0.6,,93.84,DEMO_SYNTHETIC
PROD-000653,M008,2026-06-27,54794.5,46672.7,40682.2,44181.2,50171.7,156943.0,8121.8,1.9,,85.18,DEMO_SYNTHETIC
PROD-000654,M008,2026-06-28,54794.5,56714.6,52260.0,27908.8,32363.4,69678.7,0,1.6,,103.5,DEMO_SYNTHETIC
PROD-000655,M008,2026-06-29,54794.5,51634.9,48603.7,33605.2,36636.4,165863.8,3159.6,3.4,,94.23,DEMO_SYNTHETIC
PROD-000656,M008,2026-06-30,54794.5,56259.7,47240.1,28929.0,37948.6,184059.3,0,7.5,,102.67,DEMO_SYNTHETIC
PROD-000657,M008,2026-07-01,54794.5,56313.8,51204.5,28960.4,34069.7,70581.1,0,2.3,,102.77,DEMO_SYNTHETIC
PROD-000658,M008,2026-07-02,54794.5,49999.1,44346.5,21275.0,26927.6,116044.8,4795.4,0,,91.25,DEMO_SYNTHETIC
PROD-000659,M008,2026-07-03,54794.5,50725.4,46259.2,42227.3,46693.5,117144.1,4069.1,0,,92.57,DEMO_SYNTHETIC
PROD-000660,M008,2026-07-04,54794.5,52991.9,46637.1,30744.1,37098.9,181873.5,1802.6,5.9,,96.71,DEMO_SYNTHETIC
PROD-000661,M008,2026-07-05,54794.5,63940.4,59308.7,40058.5,44690.2,237991.6,0,1.8,,116.69,DEMO_SYNTHETIC
PROD-000662,M008,2026-07-06,54794.5,64293.0,58809.9,30328.0,35811.1,142929.5,0,1.9,,117.33,DEMO_SYNTHETIC
PROD-000663,M008,2026-07-07,54794.5,56294.4,51138.1,38312.7,43469.0,164984.5,0,1.0,,102.74,DEMO_SYNTHETIC
PROD-000664,M008,2026-07-08,54794.5,54179.2,52840.4,38450.0,39788.8,78938.5,615.3,2.5,,98.88,DEMO_SYNTHETIC
PROD-000665,M008,2026-07-09,54794.5,58235.4,52054.3,31925.5,38106.6,125848.4,0,1.3,,106.28,DEMO_SYNTHETIC
PROD-000666,M008,2026-07-10,54794.5,61476.1,60019.5,22358.7,23815.3,145344.0,0,2.7,,112.19,DEMO_SYNTHETIC
PROD-000667,M008,2026-07-11,54794.5,50444.6,41840.9,9881.6,18485.3,135909.8,4349.9,2.2,,92.06,DEMO_SYNTHETIC
PROD-000668,M008,2026-07-12,54794.5,57296.2,47749.7,22126.5,31673.0,109775.8,0,2.5,,104.57,DEMO_SYNTHETIC
PROD-000669,M008,2026-07-13,54794.5,53773.6,51785.7,28123.2,30111.1,104296.0,1020.9,0.8,,98.14,DEMO_SYNTHETIC
PROD-000670,M008,2026-07-14,54794.5,55672.8,51426.9,19882.9,24128.8,194407.4,0,0.2,,101.6,DEMO_SYNTHETIC
PROD-000671,M008,2026-07-15,54794.5,52760.1,46708.9,36179.5,42230.7,187765.7,2034.4,2.1,,96.29,DEMO_SYNTHETIC
PROD-000672,M008,2026-07-16,54794.5,50003.8,41475.4,18107.8,26636.2,180410.9,4790.7,0,,91.26,DEMO_SYNTHETIC
PROD-000673,M008,2026-07-17,54794.5,58612.9,54557.7,16041.6,20096.8,98094.3,0,1.6,,106.97,DEMO_SYNTHETIC
PROD-000674,M008,2026-07-18,54794.5,55784.8,47053.1,43605.1,52336.8,190524.1,0,1.7,,101.81,DEMO_SYNTHETIC
PROD-000675,M008,2026-07-19,54794.5,48585.4,41765.7,33987.7,40807.4,75128.0,6209.1,3.0,,88.67,DEMO_SYNTHETIC
PROD-000676,M008,2026-07-20,54794.5,50835.6,45592.1,17742.6,22986.1,94265.9,3958.9,0.1,,92.78,DEMO_SYNTHETIC
PROD-000677,M008,2026-07-21,54794.5,51476.3,42444.3,24158.4,33190.4,67538.3,3318.2,3.3,,93.94,DEMO_SYNTHETIC
PROD-000678,M008,2026-07-22,54794.5,45623.1,44295.5,37738.2,39065.8,61219.7,9171.4,2.6,,83.26,DEMO_SYNTHETIC
PROD-000679,M008,2026-07-23,54794.5,50841.8,47698.5,9400.4,12543.7,131279.1,3952.7,2.7,,92.79,DEMO_SYNTHETIC
PROD-000680,M008,2026-07-24,54794.5,62220.1,56020.0,8912.4,15112.5,191344.2,0,0,,113.55,DEMO_SYNTHETIC
PROD-000681,M008,2026-07-25,54794.5,49382.7,44893.4,17865.5,22354.8,183471.2,5411.8,2.4,,90.12,DEMO_SYNTHETIC
PROD-000682,M008,2026-07-26,54794.5,56674.1,46727.0,25958.0,35905.1,200860.6,0,0,,103.43,DEMO_SYNTHETIC
PROD-000683,M008,2026-07-27,54794.5,53669.2,49611.3,27124.2,31182.1,90804.5,1125.3,0.1,,97.95,DEMO_SYNTHETIC
PROD-000684,M008,2026-07-28,54794.5,52124.8,43222.1,32760.0,41662.7,127323.6,2669.7,0.6,,95.13,DEMO_SYNTHETIC
PROD-000685,M008,2026-07-29,54794.5,57841.3,48596.8,10912.7,20157.2,192887.0,0,2.9,,105.56,DEMO_SYNTHETIC
PROD-000686,M008,2026-07-30,54794.5,53349.8,50790.7,24204.0,26763.1,188401.3,1444.7,0,,97.36,DEMO_SYNTHETIC
PROD-000687,M008,2026-07-31,54794.5,48425.0,44958.5,38614.4,42080.9,138686.5,6369.5,4.4,,88.38,DEMO_SYNTHETIC
PROD-000688,M008,2026-08-01,54794.5,57393.9,52127.9,10420.4,15686.4,82469.0,0,4.2,,104.74,DEMO_SYNTHETIC
PROD-000689,M008,2026-08-02,54794.5,56761.6,51964.1,42243.0,47040.5,133445.9,0,3.9,,103.59,DEMO_SYNTHETIC
PROD-000690,M008,2026-08-03,54794.5,42591.4,37096.6,11723.3,17218.1,78408.7,12203.1,1.4,Equipment Breakdown,77.73,DEMO_SYNTHETIC
PROD-000691,M008,2026-08-04,54794.5,56642.1,53960.1,18194.1,20876.1,90913.6,0,0,,103.37,DEMO_SYNTHETIC
PROD-000692,M008,2026-08-05,54794.5,61154.4,52730.6,31438.7,39862.5,82183.9,0,1.1,,111.61,DEMO_SYNTHETIC
PROD-000693,M008,2026-08-06,54794.5,45157.3,40803.8,24499.9,28853.4,67998.0,9637.2,2.2,,82.41,DEMO_SYNTHETIC
PROD-000694,M008,2026-08-07,54794.5,52628.1,45910.5,10112.8,16830.4,177185.3,2166.4,1.6,,96.05,DEMO_SYNTHETIC
PROD-000695,M008,2026-08-08,54794.5,47696.7,44898.1,32148.1,34946.7,67404.1,7097.8,2.5,,87.05,DEMO_SYNTHETIC
PROD-000696,M008,2026-08-09,54794.5,58021.7,49581.5,15053.6,23493.8,155032.0,0,3.7,,105.89,DEMO_SYNTHETIC
PROD-000697,M008,2026-08-10,54794.5,54333.4,46463.5,35404.3,43274.2,138617.7,461.1,1.8,,99.16,DEMO_SYNTHETIC
PROD-000698,M008,2026-08-11,54794.5,53663.5,51328.0,24357.7,26693.2,83501.3,1131.0,2.8,,97.94,DEMO_SYNTHETIC
PROD-000699,M008,2026-08-12,54794.5,51448.7,46114.3,32173.2,37507.6,189543.0,3345.8,2.2,,93.89,DEMO_SYNTHETIC
PROD-000700,M008,2026-08-13,54794.5,55548.3,49700.5,9901.0,15748.8,152145.9,0,0.2,,101.38,DEMO_SYNTHETIC
PROD-000701,M008,2026-08-14,54794.5,54790.0,50865.4,40580.0,44504.6,157269.2,4.5,1.7,,99.99,DEMO_SYNTHETIC
PROD-000702,M008,2026-08-15,54794.5,57234.1,53348.6,42454.0,46339.5,127193.7,0,3.1,,104.45,DEMO_SYNTHETIC
PROD-000703,M008,2026-08-16,54794.5,61541.3,58330.6,36471.3,39682.0,229020.9,0,3.3,,112.31,DEMO_SYNTHETIC
PROD-000704,M008,2026-08-17,54794.5,50243.6,47599.4,39664.2,42308.4,146700.5,4550.9,1.2,,91.69,DEMO_SYNTHETIC
PROD-000705,M008,2026-08-18,54794.5,49201.2,45915.7,39707.8,42993.3,166776.7,5593.3,1.4,,89.79,DEMO_SYNTHETIC
PROD-000706,M008,2026-08-19,54794.5,48122.1,39967.5,35221.6,43376.2,161771.0,6672.4,0.3,,87.82,DEMO_SYNTHETIC
PROD-000707,M008,2026-08-20,54794.5,50477.3,43815.2,11771.0,18433.1,133747.7,4317.2,3.5,,92.12,DEMO_SYNTHETIC
PROD-000708,M008,2026-08-21,54794.5,47959.0,44572.4,27750.4,31137.0,115570.0,6835.5,0,,87.53,DEMO_SYNTHETIC
PROD-000709,M008,2026-08-22,54794.5,57166.1,55085.2,26526.4,28607.3,121945.0,0,2.8,,104.33,DEMO_SYNTHETIC
PROD-000710,M008,2026-08-23,54794.5,45159.7,43430.2,13450.4,15179.9,126690.0,9634.8,3.6,,82.42,DEMO_SYNTHETIC
PROD-000711,M008,2026-08-24,54794.5,49849.7,48567.7,38295.7,39577.7,60850.1,4944.8,0.2,,90.98,DEMO_SYNTHETIC
PROD-000712,M008,2026-08-25,54794.5,52738.2,43579.9,13189.1,22347.4,149403.1,2056.3,1.1,,96.25,DEMO_SYNTHETIC
PROD-000713,M008,2026-08-26,54794.5,55945.3,49813.8,42537.1,48668.6,144086.0,0,0,,102.1,DEMO_SYNTHETIC
PROD-000714,M008,2026-08-27,54794.5,57337.8,47819.9,22228.8,31746.7,201608.8,0,3.3,,104.64,DEMO_SYNTHETIC
PROD-000715,M008,2026-08-28,54794.5,53972.5,45298.1,35093.7,43768.1,92433.1,822.0,0,,98.5,DEMO_SYNTHETIC
PROD-000716,M008,2026-08-29,54794.5,55696.2,52592.4,37585.9,40689.7,190503.7,0,2.8,,101.65,DEMO_SYNTHETIC
PROD-000717,M008,2026-08-30,54794.5,54887.6,50595.6,25655.9,29947.9,205272.5,0,2.8,,100.17,DEMO_SYNTHETIC
PROD-000718,M008,2026-08-31,54794.5,45525.9,39598.0,35884.1,41812.0,158393.9,9268.6,0,,83.08,DEMO_SYNTHETIC
PROD-000719,M008,2026-09-01,54794.5,53050.5,45987.0,36558.6,43622.1,197521.6,1744.0,1.6,,96.82,DEMO_SYNTHETIC
PROD-000720,M008,2026-09-02,54794.5,46086.6,40029.7,16024.3,22081.2,61312.2,8707.9,0,,84.11,DEMO_SYNTHETIC
PROD-000721,M009,2026-06-05,0,0,0,1606,1606,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000722,M009,2026-06-06,0,0,0,453,453,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000723,M009,2026-06-07,0,0,0,614,614,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000724,M009,2026-06-08,0,0,0,1909,1909,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000725,M009,2026-06-09,0,0,0,1292,1292,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000726,M009,2026-06-10,0,0,0,1855,1855,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000727,M009,2026-06-11,0,0,0,907,907,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000728,M009,2026-06-12,0,0,0,459,459,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000729,M009,2026-06-13,0,0,0,520,520,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000730,M009,2026-06-14,0,0,0,227,227,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000731,M009,2026-06-15,0,0,0,774,774,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000732,M009,2026-06-16,0,0,0,1189,1189,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000733,M009,2026-06-17,0,0,0,1768,1768,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000734,M009,2026-06-18,0,0,0,981,981,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000735,M009,2026-06-19,0,0,0,1910,1910,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000736,M009,2026-06-20,0,0,0,687,687,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000737,M009,2026-06-21,0,0,0,873,873,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000738,M009,2026-06-22,0,0,0,1341,1341,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000739,M009,2026-06-23,0,0,0,1640,1640,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000740,M009,2026-06-24,0,0,0,1638,1638,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000741,M009,2026-06-25,0,0,0,1145,1145,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000742,M009,2026-06-26,0,0,0,1727,1727,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000743,M009,2026-06-27,0,0,0,1417,1417,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000744,M009,2026-06-28,0,0,0,1359,1359,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000745,M009,2026-06-29,0,0,0,894,894,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000746,M009,2026-06-30,0,0,0,260,260,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000747,M009,2026-07-01,0,0,0,1002,1002,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000748,M009,2026-07-02,0,0,0,1117,1117,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000749,M009,2026-07-03,0,0,0,846,846,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000750,M009,2026-07-04,0,0,0,880,880,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000751,M009,2026-07-05,0,0,0,986,986,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000752,M009,2026-07-06,0,0,0,849,849,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000753,M009,2026-07-07,0,0,0,224,224,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000754,M009,2026-07-08,0,0,0,1761,1761,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000755,M009,2026-07-09,0,0,0,524,524,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
